Year,Rank,Time,"Surname, first name "
2019,530,38:17:39 h ," D'Alessio Davidson, Joseph Anthony"
2019,531,38:17:43 h ," Dias Lana Junior, Valmir"
2019,532,38:17:59 h ," Naude, Le Roi"
2019,533,38:18:38 h ," Velly, Sebastien"
2019,534,38:18:49 h ," Scobie, Stephen"
2019,535,38:19:27 h ," Urbanik, Martin"
2019,536,38:19:36 h ," Noblet, Philippe"
2019,537,38:20:36 h ," Kulyk, Pierre"
2019,538,38:22:04 h ," Segura Sistac, Sergio"
2019,539,38:22:34 h ," Daxl, Anton"
2019,540,38:22:51 h ," Bertotti, Norberto"
2019,541,38:23:18 h ," Picard, Pierre"
2019,542,38:23:32 h ," Sanso Rossello, Julian"
2019,543,38:24:00 h ," de Almeida, Ligia Silveira"
2019,544,38:25:38 h ," Ocampo, Gregory"
2019,545,38:27:20 h ," Ricci, Jean-Marie"
2019,546,38:27:37 h ," Czupryna, David"
2019,547,38:27:39 h ," Aichinger, Dominik"
2019,548,38:28:38 h ," Jurado, Damien"
2019,549,38:29:10 h ," Gonzalez, Jean-Marie"
2019,550,38:29:59 h ," Valero, Ronnel"
2019,551,38:30:13 h ," Berry, Jerome"
2019,552,38:30:50 h ," Celerier, Sebastien"
2019,553,38:30:59 h ," Zaslonka, Konrad"
2019,554,38:31:04 h ," Allegret-Bourdon, Franck"
2019,555,38:32:18 h ," Giacomini, Alessandro"
2019,556,38:33:00 h ," Chow, Ming-Ho"
2019,557,38:33:27 h ," Camus, Ludovic"
2019,558,38:33:45 h ," Shinbo, Kazuhisa"
2019,559,38:34:23 h ," Quintana Macho, Eloy"
2019,560,38:34:37 h ," Wagenheim, Laurent"
2019,561,38:35:42 h ," Moffat, John"
2019,562,38:37:58 h ," Robert, Anthony"
2019,563,38:38:54 h ," Duchezeau, Xavier"
2019,564,38:39:58 h ," Ervinck, Sebastien"
2019,565,38:40:15 h ," Burman, Michal"
2019,566,38:40:54 h ," Cousinie, Mathieu"
2019,567,38:41:13 h ," Aguilar Bravo, Juan Diego"
2019,568,38:42:26 h ," Marty, Yvon"
2019,569,38:43:59 h ," Campigna, Denis"
2019,570,38:44:15 h ," Hanus, Martin"
2019,571,38:44:44 h ," Hirtz, Pascal"
2019,572,38:46:07 h ," Higueras Gonzalez, Angel"
2019,573,38:46:17 h ," Couturier, Christophe"
2019,574,38:46:19 h ," Riddle, Stacie"
2019,575,38:50:23 h ," Fish, Derek"
2019,576,38:51:04 h ," Harrang, Sebastien"
2019,577,38:52:09 h ," Grosmaire, Nicolas"
2019,578,38:52:29 h ," Ribeiro, Dominique"
2019,579,38:52:54 h ," Chassin, Laurent"
2019,580,38:53:18 h ," Dalmasso, Sylvain"
2019,581,38:53:34 h ," Calero Munoz, David"
2019,582,38:54:26 h ," Jackson, Ben"
2019,583,38:54:33 h ," Almetwally, Ismail"
2019,584,38:55:26 h ," Macchia, Marco Antonio"
2019,585,38:56:09 h ," Vlaander, Ruben"
2019,586,38:57:05 h ," Reynolds, Thomas"
2019,587,38:57:27 h ," Takahashi, Tomohiko"
2019,588,38:58:26 h ," Rowlinson, Benjamin"
2019,589,38:58:45 h ," Perron, Stephan"
2019,590,38:58:47 h ," Dupuy, Christophe"
2019,591,38:59:10 h ," Ramos Quintana, Juan Carlos"
2019,592,38:59:54 h ," Wang, Edward"
2019,593,38:59:59 h ," Allard, Julien"
2019,594,39:00:19 h ," Perini, Dale"
2019,595,39:00:48 h ," Fernandez Bedmar, Francisco Javier"
2019,596,39:00:52 h ," Floris, Guillaume"
2019,597,39:01:47 h ," Pickett, Brian"
2019,598,39:03:28 h ," Belarde, Leonardo Dario"
2019,599,39:04:28 h ," Valero de los Reyes, Pedro Jose"
2019,600,39:04:52 h ," Duclos, Guillaume"
2019,601,39:05:20 h ," Aniorte Esclapez, Tomas"
2019,602,39:06:44 h ," Leblanc, Steve"
2019,603,39:07:15 h ," Caille, Fabrice"
2019,604,39:11:31 h ," Morales del Puerto, Antonio"
2019,605,39:13:12 h ," Borne, Aurelien"
2019,606,39:14:22 h ," Dusfour, Olivier"
2019,607,39:15:24 h ," Yanez Beas, Carlos"
2019,608,39:16:08 h ," Chen, Cheng"
2019,609,39:18:10 h ," Levy, Tristan"
2019,610,39:19:17 h ," Michellier, Simon"
2019,611,39:19:37 h ," Bentejac, Stephane"
2019,612,39:19:49 h ," Osorio, Paulo"
2019,613,39:20:26 h ," Guilhem, Jean-Charles"
2019,614,39:20:48 h ," Ponomareva, Vera"
2019,615,39:21:06 h ," Martinez, Crispin"
2019,616,39:21:24 h ," Zamora, Jozef"
2019,617,39:21:25 h ," Xu, Lin-Ju"
2019,618,39:22:07 h ," Favre, Stephane"
2019,619,39:22:27 h ," Tosi, Catherine"
2019,620,39:24:33 h ," Jamrozy, Marcin"
2019,621,39:25:10 h ," Wojna, Mikolaj"
2019,622,39:25:55 h ," Kong, Nicolas"
2019,623,39:26:47 h ," de Belder, Toby"
2019,624,39:26:53 h ," Guerard, Alexis"
2019,625,39:26:54 h ," Cailliez, Mathieu"
2019,626,39:27:02 h ," Leiva Roldan, David"
2019,627,39:30:01 h ," Wu, Ping"
2019,628,39:32:26 h ," Kirn, Philippe"
2019,629,39:33:31 h ," Rabin, Florent"
2019,630,39:34:00 h ," Gras, Louis"
2019,631,39:34:51 h ," Zanin, Alberto"
2019,632,39:35:49 h ," Francois, Matthias"
2019,633,39:36:36 h ," Dupaquier, Jean-Yves"
2019,634,39:36:44 h ," Mittaine, Frederic"
2019,635,39:38:41 h ," Zhao, Jing"
2019,636,39:40:06 h ," Puech, Jacky"
2019,637,39:40:07 h ," Andre, Robert"
2019,638,39:40:11 h ," Fu, Qiang"
2019,639,39:42:00 h ," Maia, Leonardo Samuel"
2019,640,39:43:09 h ," Travers, Jean-Michel"
2019,641,39:43:47 h ," Chen, Xiaowu"
2019,642,39:44:13 h ," Kokorevics, Edgars"
2019,643,39:44:48 h ," Li, Tie-Jun"
2019,644,39:44:51 h ," Bannwarth, Claire"
2019,645,39:45:07 h ," Bigotto-Thouvenin, Thomas"
2019,646,39:45:24 h ," Slater, Andrew"
2019,647,39:47:32 h ," Leung, Hong-Kiu (Kimmy)"
2019,648,39:48:18 h ," Brenac, Nicolas"
2019,649,39:48:55 h ," van Praag, Nick"
2019,650,39:49:09 h ," Zhang, Ming"
2019,651,39:49:40 h ," Celestin Devendra, Benedict"
2019,651,39:49:40 h ," Delahousse, Lionel"
2019,653,39:50:48 h ," Salisbury, Matthew"
2019,654,39:50:51 h ," Peirson, Michael"
2019,655,39:51:14 h ," Fong, Shing-Hei (Gary)"
2019,656,39:51:17 h ," Frontini, Marco"
2019,657,39:51:44 h ," Ni, Cheng-Gang"
2019,658,39:53:01 h ," Tsoi, Wan-Pang"
2019,659,39:54:51 h ," Geiling, Jörg"
2019,660,39:55:56 h ," Bellon, Frederic"
2019,661,39:57:08 h ," Bouillot, Eric"
2019,662,39:58:16 h ," Goutagny, Romain"
2019,663,39:58:26 h ," Lam, Yat-Wah (Keith)"
2019,664,39:59:32 h ," Verguet, Alain"
2019,665,40:01:20 h ," Baudain, Patrick"
2019,666,40:02:23 h ," Ferrari, Stefano"
2019,667,40:03:19 h ," Karppinen, Kimmo"
2019,668,40:04:40 h ," Forza, Maurizio Rino"
2019,669,40:05:30 h ," Anthoine, Mathieu"
2019,670,40:05:55 h ," Schiffer, Michael"
2019,671,40:07:09 h ," Pellerin, Jonathan"
2019,672,40:09:09 h ," Dubois, Sebastien"
2019,673,40:12:12 h ," Bledsoe, Jim"
2019,674,40:12:32 h ," Lamont, Lachlan"
2019,675,40:12:33 h ," Hoarau, Jean-Bernard"
2019,676,40:13:31 h ," Smith, Andrew"
2019,677,40:15:30 h ," Chodkiewiez, Philippe"
2019,678,40:17:40 h ," Fouquet, Loic"
2019,678,40:17:40 h ," Biau, Pascal"
2019,680,40:18:40 h ," Causse, Stephane"
2019,681,40:19:20 h ," Gentilini, Iader"
2019,682,40:20:53 h ," Krieger, Thibaut"
2019,683,40:20:54 h ," Ye, Xian-Feng"
2019,684,40:22:20 h ," Rogic Jukopila, Natasa"
2019,685,40:22:32 h ," Allen, James"
2019,686,40:23:26 h ," Ando, Kazushige"
2019,687,40:23:41 h ," Beattie, Andrew"
2019,688,40:24:02 h ," Trouvel, Didier"
2019,689,40:24:22 h ," Valverde Macias, Andres"
2019,690,40:24:58 h ," Gräsberg, Simon"
2019,691,40:24:59 h ," Lindblom, Patrik"
2019,692,40:26:49 h ," Priolo, Simone"
2019,693,40:26:52 h ," Dalla Costa, Nicola"
2019,694,40:27:20 h ," Choplin, Johann"
2019,694,40:27:20 h ," Domanski, Mark"
2019,696,40:28:46 h ," Villanueva, Francisco Jesus"
2019,697,40:28:53 h ," Kim, Young-Roc"
2019,698,40:30:04 h ," Mainaud, Eric"
2019,699,40:31:29 h ," Buffet, Antoine"
2019,700,40:31:30 h ," Garel-Le Dylio, Franck"
2019,701,40:31:46 h ," Andreev, Petar"
2019,702,40:31:58 h ," Soubie, Jerome"
2019,703,40:32:15 h ," Tierny, Arnaud"
2019,704,40:32:19 h ," da Silva Ferreira, Orlando Gabriel"
2019,704,40:32:19 h ," Brennen, Peter"
2019,706,40:32:26 h ," Brodin, Gwenael"
2019,707,40:32:33 h ," Labry, Florian"
2019,708,40:32:49 h ," Damblon, Johnathan"
2019,709,40:32:50 h ," Li, Wen-Dong"
2019,710,40:33:39 h ," Whelan, Charles"
2019,711,40:34:54 h ," Plamondon, Mathieu"
2019,712,40:35:09 h ," Bergeyre, David"
2019,713,40:37:57 h ," Massocchi, Mauro Marco"
2019,713,40:37:57 h ," Piotrowski, Axel"
2019,715,40:38:04 h ," Donche, Dimitri"
2019,716,40:38:20 h ," Galea, Guillaume"
2019,717,40:38:27 h ," Paglia, Marco"
2019,718,40:38:28 h ," Casadio, Eugenio"
2019,719,40:39:04 h ," Mignacco, Gianluigi"
2019,720,40:39:11 h ," Molina, Pascal"
2019,721,40:40:00 h ," Assante, Dylan"
2019,722,40:40:11 h ," Genin, Loic"
2019,723,40:40:12 h ," Wu, Hsin-Ping"
2019,724,40:40:40 h ," Duhamel, Maxime"
2019,725,40:42:10 h ," Draghetti, Marco"
2019,726,40:42:59 h ," Mascarin, Marc"
2019,727,40:43:05 h ," Griffiths, Matthew"
2019,728,40:44:38 h ," Rigodanza, Lorenzo"
2019,729,40:44:58 h ," Incerti, Thierry"
2019,730,40:45:44 h ," Veenstra, Matt"
2019,731,40:45:53 h ," Hedman, Mikael"
2019,732,40:45:56 h ," Heitz, Sebastien"
2019,733,40:45:59 h ," Buscal, Alexandre"
2019,734,40:46:09 h ," Lessard, Michel"
2019,735,40:46:18 h ," Ferrara, Nicholas"
2019,736,40:46:57 h ," Capra, Fabrizio"
2019,737,40:47:41 h ," Samain, Olivier"
2019,738,40:48:24 h ," Kocyan, Premysl"
2019,739,40:50:40 h ," Allen, Jeff"
2019,740,40:50:57 h ," Wenger, Andreas"
2019,741,40:52:00 h ," Gutierrez Mavarez, Nixon Luis"
2019,742,40:52:24 h ," Cornic, Sylvain"
2019,743,40:52:35 h ," Nevers, Guy"
2019,744,40:53:11 h ," Boucher, David"
2019,744,40:53:11 h ," Cazavant, Rodolphe"
2019,746,40:53:39 h ," Iborra Soria, Francisco"
2019,747,40:54:44 h ," Hartman, Kevin"
2019,748,40:55:11 h ," Valera Guerra, Marcos"
2019,749,40:56:23 h ," Planet, Emmanuel"
2019,750,40:57:29 h ," Kohout, Piera"
2019,751,40:58:26 h ," Braun, Marion"
2019,751,40:58:26 h ," Chapot, Germain"
2019,753,40:58:32 h ," Thornley, Craig"
2019,754,40:59:06 h ," Szanecki, Jakub"
2019,755,40:59:25 h ," Flak, Lukasz"
2019,756,40:59:31 h ," Pikul, Piotr"
2019,757,40:59:55 h ," Chambefort, David"
2019,758,41:01:20 h ," Fernandes, Joaquim"
2019,759,41:02:24 h ," Lamirand, Guillaume"
2019,760,41:02:25 h ," Xueref, Romain"
2019,761,41:03:17 h ," Barreto de Souza, Cicero Venicio"
2019,762,41:04:10 h ," Charre, Jean-Louis"
2019,763,41:04:47 h ," Wiktorowicz, Tomasz"
2019,764,41:07:11 h ," Renaut, Anthony"
2019,765,41:07:23 h ," Molina, Marc Conrad"
2019,766,41:08:24 h ," Lopinet, Marc"
2019,767,41:09:34 h ," Launois, Jerome"
2019,768,41:09:39 h ," Lisiecki, Tomasz"
2019,769,41:09:41 h ," Daban, Julien"
2019,770,41:09:43 h ," Cerny, Martin"
2019,771,41:09:55 h ," Le Ruyet, Philippe"
2019,772,41:10:15 h ," Louis, Gaetan"
2019,773,41:11:30 h ," Griffon, Yann"
2019,774,41:12:13 h ," Puig, Frederic"
2019,775,41:13:20 h ," Fogliato, Franco"
2019,776,41:13:42 h ," Verschuren, Herman"
2019,777,41:14:01 h ," Charlon, Marlene"
2019,778,41:14:14 h ," Delbecq, Damien"
2019,779,41:15:07 h ," Lovatt, Hugh"
2019,780,41:15:08 h ," Palmie, Patrick"
2019,781,41:15:15 h ," Skov, Annemette"
2019,782,41:15:16 h ," Folkmann, Stephane"
2019,783,41:15:27 h ," Damas, Jean-Francois"
2019,784,41:16:16 h ," Lipowicz, Lukasz"
2019,785,41:16:18 h ," de Sola, Jean-Luc"
2019,786,41:16:24 h ," Xiong, Peng-Peng"
2019,787,41:16:42 h ," Luo, Zhen-Gang"
2019,788,41:16:47 h ," Grattier, Pierre"
2019,789,41:16:49 h ," Stulemeijer, Casper"
2019,790,41:17:22 h ," Ortas Abellanas, Raul"
2019,791,41:17:23 h ," Allombert-Blanc, Johnny"
2019,792,41:18:49 h ," Holzner, Georg"
2019,793,41:21:09 h ," Grandicelli, Alberto"
2019,794,41:21:15 h ," Yum, Eric"
2019,795,41:22:20 h ," McKillop, Andrew"
2019,796,41:23:21 h ," Zebrakowska, Katarzyna"
2019,797,41:23:57 h ," Okienczuk, Radek"
2019,798,41:24:20 h ," Faure, Olivier"
2019,799,41:26:06 h ," Bruneau, Laurent"
2019,800,41:27:26 h ," Greenwood, John"
2019,801,41:27:55 h ," Roizot, Sebastien"
2019,802,41:28:42 h ," Tassin, Jerome"
2019,803,41:29:40 h ," Guillermo, Mikael"
2019,804,41:29:52 h ," Wheat, Alan"
2019,805,41:30:05 h ," Oldrati, Francesco"
2019,806,41:31:39 h ," Christensson, Claes"
2019,807,41:31:40 h ," Ljung, Victor"
2019,808,41:31:41 h ," Fornander, Daniel"
2019,809,41:31:43 h ," Karlsson, Freddie"
2019,810,41:32:34 h ," Boucher, Frederic"
2019,810,41:32:34 h ," Loeillet, Pierre"
2019,812,41:32:45 h ," Torbarina, Toni"
2019,813,41:37:29 h ," Elgoyhen, Guillaume"
2019,814,41:38:33 h ," Rospide, Frederic"
2019,815,41:38:41 h ," Benvenuti, Vittorio"
2019,816,41:38:49 h ," Thompson, Mark"
2019,817,41:39:02 h ," Ribault, Alban"
2019,818,41:39:05 h ," Eigenschenck, Clement"
2019,819,41:39:06 h ," Hoffman, Eloff"
2019,820,41:39:09 h ," Mastroperros, Panagiotis"
2019,821,41:39:45 h ," Chevy, William"
2019,822,41:40:38 h ," Gellenoncourt, Franck"
2019,823,41:41:02 h ," Meny, Michael"
2019,824,41:41:19 h ," Besson, Vincent"
2019,825,41:41:34 h ," Molines Cardona, Francisco Vicente"
2019,826,41:41:43 h ," Soltys, Andrej"
2019,827,41:42:31 h ," Skenderovic, Alfred"
2019,828,41:42:37 h ," Sassi, Andrea"
2019,829,41:43:33 h ," Bijlsma, Jelle Coen"
2019,830,41:45:08 h ," Alvez Barrero, Fernando"
2019,831,41:45:42 h ," Rod, Jonathan"
2019,832,41:45:43 h ," Cygan, Piotr"
2019,833,41:45:45 h ," Callisardi, Giancarlo"
2019,834,41:46:35 h ," Garota, Maurizio"
2019,835,41:47:30 h ," Konoshita, Mitsuji"
2019,836,41:47:59 h ," Tressi, Luigi"
2019,837,41:48:05 h ," Kowalski, Maciej"
2019,838,41:48:38 h ," Brosseau, Sebastien"
2019,839,41:48:47 h ," Gonzalez Santos, Raul"
2019,840,41:49:02 h ," Murdoch, David"
2019,841,41:49:46 h ," Masneuf, Alexandre"
2019,842,41:51:10 h ," Murai, Ayako"
2019,843,41:51:17 h ," Gonzalez Plaza, Josep"
2019,844,41:52:37 h ," Duez, Mickael"
2019,845,41:53:23 h ," Owen, Timothy"
2019,846,41:53:24 h ," Hu, Ge-Fei"
2019,847,41:53:43 h ," Chen, Yong-Jie"
2019,848,41:54:03 h ," Ng, Chern"
2019,848,41:54:03 h ," Costamagna, Cristian Javier"
2019,850,41:54:20 h ," Earle, Lieko"
2019,851,41:54:28 h ," Pires Teixeira, Amadeu Fernando"
2019,852,41:54:38 h ," Barrueto, Mirjam"
2019,853,41:54:54 h ," Muller, Francois"
2019,853,41:54:54 h ," Harris, Gavin"
2019,855,41:55:25 h ," Leoni, Mauro"
2019,856,41:55:37 h ," Brun, Yves"
2019,857,41:56:23 h ," Montcouquiol, Sylvain"
2019,857,41:56:23 h ," Francart, Vincent"
2019,859,41:57:06 h ," Vieira E Castro do Amaral, Tiago Jose"
2019,860,41:57:10 h ," da Silva Coelho, Sergio Andre"
2019,861,41:57:44 h ," Brambilla, Giovanni"
2019,862,41:58:23 h ," Durand, Benoit"
2019,863,41:58:34 h ," Barvaut, Kely"
2019,863,41:58:34 h ," Bourdier, Florent"
2019,865,41:59:07 h ," Barbieri, Roger"
2019,866,41:59:14 h ," Crussy, Thierry"
2019,867,41:59:23 h ," Powell, Mark"
2019,868,41:59:47 h ," Kokubu, Sayaka"
2019,869,42:00:24 h ," Darnieaud, Romain"
2019,870,42:00:28 h ," Laffon, Pierre"
2019,871,42:01:29 h ," Laporte, Romain"
2019,872,42:02:12 h ," Law, Ka-Leung (Marco)"
2019,873,42:02:21 h ," Hervouet, Julien"
2019,874,42:02:31 h ," Gonzalez Rivero, Marcial"
2019,875,42:02:35 h ," Yang, Jun"
2019,876,42:02:50 h ," Picard, Julien"
2019,877,42:03:06 h ," Melchiorri, Marco"
2019,878,42:03:15 h ," Galaaen, Øistein Schmidt"
2019,879,42:04:05 h ," Fernandez, Jose"
2019,880,42:04:29 h ," Dempere-Gomez, Pierre"
2019,880,42:04:29 h ," Bello, Lionel"
2019,882,42:04:32 h ," Aubin, Matthieu"
2019,883,42:05:42 h ," Christoni, Timothy"
2019,884,42:05:48 h ," Tomatis, Paolo"
2019,885,42:06:03 h ," Tavan, Noel"
2019,886,42:06:18 h ," Aparcida Avelino de Oliveira, Maria"
2019,887,42:06:38 h ," Courtine, Sophie"
2019,888,42:06:41 h ," Fagan, David"
2019,889,42:08:35 h ," Zhang, Fang-Ming"
2019,890,42:09:15 h ," Bonnefon, Mathieu"
2019,891,42:09:21 h ," Nozaki, Keisuke"
2019,892,42:09:24 h ," Hepp, Martin Alejandro"
2019,892,42:09:24 h ," Trueman, David"
2019,894,42:09:30 h ," Bartozzi, Pierre"
2019,895,42:10:21 h ," Santos Pose, Jose Manuel"
2019,896,42:10:54 h ," Kiddle, Matthew"
2019,897,42:11:13 h ," Riberprey, Germain"
2019,898,42:11:16 h ," Cantelou, Romain"
2019,899,42:11:41 h ," Checa Ortega, Rafael"
2019,900,42:12:23 h ," Stucke, Heidrun"
2019,901,42:12:29 h ," Simpson, Christopher"
2019,902,42:12:43 h ," Valente Pinho Rocha, Joao Paulo"
2019,903,42:12:44 h ," Neves, Nuno Alexandre"
2019,904,42:13:31 h ," Mircheska, Meri"
2019,905,42:13:32 h ," Foo, Chee-Guan (Raymond)"
2019,906,42:13:38 h ," Peng, Xiao"
2019,907,42:13:50 h ," Duvallet, Mickael"
2019,908,42:13:51 h ," Thienel, Jason"
2019,909,42:14:07 h ," Tsujimoto, Arihito"
2019,910,42:14:46 h ," Morrow, Paul"
2019,911,42:15:25 h ," Perrillat-Collomb, Aurelien"
2019,912,42:15:29 h ," Pelca, Guillaume"
2019,913,42:15:39 h ," Garcia Cobos, Jorge"
2019,914,42:15:42 h ," Matusiak, Michal"
2019,915,42:15:46 h ," Pelatan, Cyrille"
2019,916,42:15:49 h ," Gonzalez Ramirez, Jesus Manuel"
2019,917,42:16:13 h ," Monteil, Loic"
2019,918,42:16:32 h ," Yatsuhashi, Mikiko"
2019,919,42:17:00 h ," Kech, Michael"
2019,920,42:17:25 h ," Vroegop, Gerbrand"
2019,921,42:17:51 h ," Nodomi, Hiroshi"
2019,922,42:19:56 h ," Laoureux, Denis"
2019,923,42:20:47 h ," Perrin, Francois"
2019,924,42:20:53 h ," Sato, Kensuke"
2019,925,42:20:57 h ," Pitas, Andrzej"
2019,926,42:21:35 h ," Duarte, Nathalie"
2019,927,42:22:15 h ," Li, Jian-Yun"
2019,928,42:22:21 h ," Henson, Michael"
2019,929,42:22:37 h ," Gushiken, Robb"
2019,930,42:24:10 h ," Parker, David"
2019,931,42:25:17 h ," Chan, Wing-Ngaut (Charis)"
2019,932,42:25:22 h ," Inagaki, Taito"
2019,933,42:25:23 h ," Ryan, John"
2019,934,42:25:31 h ," Sanchiz Castro, Isidro"
2019,935,42:25:33 h ," Brüniche-Olsen, Lau"
2019,936,42:25:47 h ," Tyce, Jan"
2019,937,42:26:30 h ," Li, Jiurong"
2019,938,42:26:44 h ," Gränicher, Rebecca"
2019,939,42:26:49 h ," Matsumoto, Kazuhiko"
2019,940,42:29:20 h ," Gonzalez Lopez, David"
2019,941,42:29:34 h ," Pintur, Jean-Christophe"
2019,942,42:29:42 h ," Merceron, Emmanuel"
2019,943,42:29:56 h ," Joly, Caroline"
2019,944,42:29:58 h ," Eggenschwiler, Florent"
2019,945,42:30:01 h ," Schroth, Markus"
2019,946,42:30:07 h ," Koustenis, Ioannis"
2019,947,42:30:12 h ," Yamazaki, Masayoshi"
2019,948,42:30:32 h ," Zimmermann, Heiko"
2019,949,42:30:55 h ," Huguet, Antoine"
2019,950,42:31:00 h ," Igusa, Tomohito"
2019,951,42:31:42 h ," Hennessy, Martin"
2019,952,42:31:43 h ," Morrissey, Claire"
2019,953,42:31:46 h ," Cox, Jon"
2019,954,42:31:47 h ," Malenfant, Sylvain"
2019,955,42:31:48 h ," Ladet, Franck"
2019,956,42:33:50 h ," Roe, Christine"
2019,957,42:34:13 h ," Gaffet, Eric"
2019,958,42:34:40 h ," Rodrigo Polo, David"
2019,959,42:35:02 h ," Tomizuka, Shosuke"
2019,960,42:36:00 h ," Klopotek, Marcin"
2019,961,42:36:34 h ," Hofmann, Gerard"
2019,962,42:36:35 h ," Good, Erich"
2019,963,42:36:39 h ," Csik, Nicolas"
2019,964,42:37:16 h ," Atanasova, Eliya"
2019,965,42:37:32 h ," Mares, Jindrich"
2019,966,42:37:53 h ," Cooke, Kate"
2019,967,42:38:05 h ," Harbonnier, Guillaume"
2019,968,42:38:18 h ," Shi, Lei"
2019,969,42:38:19 h ," Fan, Jun-Rong"
2019,970,42:39:20 h ," Mahan, Matthew"
2019,971,42:40:42 h ," Majocchi, Jacopo"
2019,972,42:40:44 h ," Adam, Regis"
2019,973,42:41:16 h ," Ollivier, Thomas"
2019,974,42:41:31 h ," Rizzo, Pietro"
2019,975,42:43:05 h ," Leonard, Lucja"
2019,976,42:43:06 h ," Spackman, Paul"
2019,977,42:43:22 h ," Ferraris, David"
2019,978,42:43:26 h ," Lai, Christopher"
2019,979,42:43:41 h ," Baldwin, Paul"
2019,980,42:43:45 h ," Kingston, Thomas"
2019,981,42:44:15 h ," Dupuy, Sebastien"
2019,982,42:45:41 h ," Virin, Max"
2019,983,42:46:55 h ," Dolz Ferriz, David"
2019,984,42:47:01 h ," Cuenot, Maxime"
2019,985,42:47:07 h ," Prüfer, Martina"
2019,985,42:47:07 h ," Prüfer, Gaston"
2019,987,42:47:22 h ," Dolay, Julien"
2019,988,42:47:25 h ," Mousseau, Freddy"
2019,989,42:47:29 h ," Colange, Alain"
2019,990,42:47:38 h ," Baudoin, Fulbert"
2019,991,42:47:40 h ," Felix da Silva, Marcelo"
2019,992,42:47:45 h ," Boyle, Joseph"
2019,993,42:48:00 h ," Cordeiro, Arthur"
2019,993,42:48:00 h ," Silva, Luis Matheus"
2019,995,42:49:04 h ," Larochette de Roeck, Francois Jean"
2019,996,42:49:09 h ," Lafont, Henri"
2019,997,42:49:23 h ," Bouvier, Jean-Louis"
2019,998,42:50:04 h ," de Schaepmeester, Christof"
2019,999,42:52:00 h ," Le Bouill, Denis"
2019,1000,42:53:52 h ," Rogorz, Piotr"
2019,1001,42:55:01 h ," Lee, Chi-Ho (Bryan)"
2019,1002,42:55:27 h ," Surmely, Olivier"
2019,1003,42:57:25 h ," Marbach, Frank"
2019,1004,42:58:08 h ," Felten, Olivier"
2019,1005,42:58:10 h ," Routier, Anthony"
2019,1006,42:58:15 h ," Bai, Jerome"
2019,1007,42:58:27 h ," Wietzke, Raphael"
2019,1008,42:59:28 h ," Opolais, Intars"
2019,1009,43:00:06 h ," McNamara, Patrick"
2019,1010,43:00:07 h ," Jackson, Chris"
2019,1011,43:00:12 h ," Antiga, Alessandro"
2019,1012,43:00:29 h ," Ibtiouene, Karim"
2019,1012,43:00:29 h ," Mezerette, Eric"
2019,1014,43:00:43 h ," Boljanic, Ivan"
2019,1015,43:00:45 h ," Pires Baptista, Helder Jorge"
2019,1016,43:01:59 h ," Jadziewicz, Jakub"
2019,1017,43:02:02 h ," Fajger, Janusz"
2019,1018,43:02:24 h ," Serra Marques Martins, Cidalia Maria"
2019,1019,43:02:33 h ," Skoczynski, Tomasz"
2019,1020,43:02:45 h ," Le Roux, Yann"
2019,1021,43:03:20 h ," Rokicki, Piotr"
2019,1022,43:03:45 h ," Ropert, Antoine"
2019,1023,43:04:24 h ," Madeira, Antonio Francisco"
2019,1024,43:05:25 h ," Henaff, Fabrice"
2019,1025,43:06:08 h ," Sankowski, Pawel"
2019,1026,43:06:11 h ," Dhonneur, Sylvain"
2019,1027,43:06:15 h ," Weber, Antoine"
2019,1028,43:06:36 h ," Hollingworth, Daniel"
2019,1029,43:06:43 h ," Iwazaki, Osamu"
2019,1030,43:07:10 h ," Martinet, Bertrand"
2019,1031,43:07:17 h ," Tabeau, Dorian"
2019,1032,43:07:27 h ," Yamamoto, Shinsuke"
2019,1033,43:07:30 h ," Delait, Olivier"
2019,1034,43:08:12 h ," Duffy, Cathy"
2019,1035,43:08:18 h ," Curras Abal, Benito Telesforo"
2019,1036,43:09:00 h ," Cuinet, Yoann"
2019,1037,43:09:03 h ," Hu, Chang-Ming"
2019,1038,43:09:33 h ," Depaoli, Paolo"
2019,1039,43:10:34 h ," Zeng, Zhi"
2019,1040,43:11:42 h ," Perold, Anuschka"
2019,1041,43:11:46 h ," Descombes, Pierre-Yves"
2019,1042,43:12:07 h ," Oillic, Alan"
2019,1043,43:12:32 h ," Roveyaz, Marino"
2019,1044,43:12:56 h ," Pi, Jerry"
2019,1045,43:13:08 h ," Dymenko, Serhii"
2019,1046,43:13:12 h ," Cascioli, Gianluca"
2019,1047,43:13:30 h ," Schlosser, Jerome"
2019,1048,43:15:28 h ," Monthuy, Olivier"
2019,1049,43:15:30 h ," Guegan, Damien"
2019,1050,43:15:54 h ," Sochacka, Katarzyna"
2019,1051,43:16:02 h ," Mart, Mariusz"
2019,1052,43:16:36 h ," Pouey, Guillaume"
2019,1053,43:16:39 h ," Martins, Rui Miguel"
2019,1054,43:16:48 h ," Niwa, Noriyuki"
2019,1055,43:16:53 h ," Wang, Jiang-Hong"
2019,1056,43:17:16 h ," Lucas, Jerome"
2019,1057,43:17:28 h ," Baud, Adrien"
2019,1058,43:17:35 h ," Matt, Jerome"
2019,1059,43:18:44 h ," Porati, Fabrizio"
2019,1060,43:19:39 h ," Therville, Cyrille"
2019,1061,43:19:42 h ," Piazza, Luciano"
